date, pm25, pm10, o3, no2, so2, co
2016/11/28, 175, 301, , 46, , 
2016/11/29, 296, 278, , 30, , 
2016/11/30, 318, 363, , 30, , 
2016/12/1, 301, 144, , 30, , 
2016/12/2, 151, 263, , 28, , 
2016/12/3, 248, 201, , 31, , 
2016/12/4, 266, 167, , 31, , 
2016/12/5, 263, 233, , 40, , 
2016/12/6, 392, 148, , 28, , 
2016/12/7, 389, 147, , 26, , 
2016/12/8, 331, 253, , 43, , 
2016/12/9, 379, 107, , 21, , 
2016/12/10, 259, 102, , 24, , 
2016/12/11, 266, 115, , 27, , 
2016/12/12, 278, 127, , 27, , 
2016/12/13, 253, 134, , 20, , 
2016/12/14, 217, 126, , 21, , 
2016/12/15, 222, 197, , 27, , 
2016/12/16, 285, 240, , 30, , 
2016/12/17, 291, 201, , 27, , 
2016/12/18, 273, 235, , 27, , 
2016/12/19, 306, 148, , 19, , 
2016/12/20, 205, 130, , 19, , 
2016/12/21, 186, 175, , 28, , 
2016/12/22, 226, 350, , 37, , 
2016/12/23, 437, 340, , 40, , 
2016/12/24, 428, 185, , 19, , 
2016/12/25, 290, 165, , 19, , 
2016/12/26, 257, 215, , 25, , 
2016/12/27, 314, 283, , 33, , 
2016/12/28, 358, 356, , 27, , 
2016/12/29, 478, 311, , 19, , 
2016/12/30, 433, 315, , 20, , 
2016/12/31, 458, 350, , 22, , 
2017/1/1, 512, 268, , 23, , 
2014/10/7, 256, , 21, 19, 2, 14
2014/7/2, 136, , , , , 
2014/7/4, 133, , , , , 
2014/7/7, 133, , 11, 17, 2, 7
2014/7/8, 181, , 12, 15, , 6
2014/7/9, 191, , , , , 
2014/7/17, 138, , 11, 13, 1, 13
2014/7/18, 305, , , , , 
2014/7/21, 251, , , , , 
2014/7/24, 277, , 13, 12, 2, 7
2014/7/25, 182, , , , , 
2014/7/30, 181, , , , , 
2014/8/1, 89, , , , , 
2014/8/3, 89, , 12, 15, 1, 14
2014/8/4, 97, , , , , 
2014/8/8, 179, , 12, 10, 2, 8
2014/8/9, 183, , 6, 19, 1, 15
2014/8/10, 169, , 7, 12, 2, 13
2014/8/11, 174, , 10, 18, 2, 14
2014/8/12, 162, , , , , 
2014/8/14, 174, , , , , 
2014/8/19, 189, , , , , 
2014/8/22, 169, , , , , 
2014/8/25, 170, , , , , 
2014/8/29, 139, , , , , 
2014/9/15, 171, , 19, 34, 2, 13
2014/9/16, 178, , 11, 24, 2, 14
2014/9/17, 174, , , , , 
2014/9/25, 174, , 15, 27, 2, 15
2018/7/15, , 67, , 18, 4, 16
2018/8/15, , 53, 16, 25, 1, 4
2018/6/6, , 122, , 54, 2, 
2017/12/7, , 95, , 19, , 
2017/6/8, , 177, , 36, , 
2017/6/11, , 105, , 10, , 
2017/2/5, , 77, , 20, , 
2017/2/19, , 110, , 26, , 
2016/11/2, , 165, , 42, , 
2016/1/4, , , 9, 56, 19, 
2016/1/5, , , 14, 81, 22, 8
2016/1/6, , , 15, , , 
2016/1/18, , , 13, 20, 4, 16
2016/1/19, , , 10, 18, 4, 38
2016/1/20, , , 12, 16, 4, 21
2016/1/21, , , 14, 19, 4, 21
2016/1/22, , , 14, 33, 4, 9
2016/1/23, , , 12, , , 
2015/10/1, , , 21, 14, 3, 
2015/10/2, , , 22, 10, 3, 
2015/10/3, , , 23, 16, 3, 
2015/10/4, , , 18, 19, 3, 
2015/10/5, , , 18, 17, 3, 
2015/10/6, , , 20, 12, 3, 
2015/10/7, , , 21, 14, 3, 
2015/10/8, , , 20, 16, 3, 
2015/10/9, , , 21, 20, 3, 
2015/10/10, , , 17, 16, 3, 
2015/10/11, , , 23, 14, 3, 
2015/10/12, , , 19, 12, 3, 
2015/10/13, , , 25, 8, 3, 
2015/10/14, , , 23, 11, 3, 
2015/10/15, , , 43, 12, 3, 
2015/10/16, , , 26, 16, 5, 
2015/10/17, , , 11, , , 
2015/10/19, , , 21, 3, 4, 
2015/10/20, , , 28, 2, 3, 
2015/10/21, , , 16, , , 
2015/10/27, , , 14, 2, 2, 
2015/10/28, , , 12, 25, 5, 
2015/10/29, , , 17, 23, 7, 
2015/10/30, , , 13, , , 
2015/11/2, , , 9, 42, 2, 
2015/11/3, , , 22, 50, 7, 
2015/11/4, , , 26, 23, 5, 
2015/11/5, , , 27, 28, 5, 
2015/11/6, , , 9, 26, 5, 
2015/11/7, , , 11, 21, 13, 
2015/11/8, , , 12, 41, 22, 
2015/11/9, , , 33, 44, 20, 
2015/11/10, , , 18, 20, 7, 
2015/11/11, , , 16, 27, 5, 
2015/11/12, , , 19, 26, 7, 
2015/11/13, , , 17, 23, 10, 
2015/11/14, , , 14, 45, 12, 
2015/11/15, , , 21, 41, 12, 
2015/11/16, , , 9, 27, 9, 
2015/11/17, , , 13, 38, 8, 
2015/11/18, , , 17, 52, 11, 
2015/11/19, , , 15, 65, 17, 
2015/11/20, , , 15, 62, 16, 
2015/11/21, , , 12, 53, 18, 
2015/11/22, , , 16, 70, 17, 
2015/11/23, , , 11, 107, 13, 
2015/11/24, , , 7, , , 
2015/12/4, , , 11, 83, 16, 
2015/12/5, , , 13, , , 
2015/12/7, , , 11, 98, 18, 
2015/12/8, , , 15, 61, 19, 27
2015/12/9, , , 27, 43, 13, 16
2015/12/10, , , 28, , , 
2015/12/23, , , 7, 40, 8, 
2015/12/24, , , 10, 58, 5, 
2015/12/25, , , 7, 60, 4, 
2015/12/26, , , 6, , , 
2015/12/28, , , 12, 60, 10, 
2015/12/29, , , 12, 84, 10, 
2015/12/30, , , 12, , , 
2015/7/1, , , 24, 24, 2, 
2015/7/2, , , 38, 22, 2, 
2015/7/3, , , 19, 19, 4, 
2015/7/4, , , 17, 28, 4, 
2015/7/5, , , 1, 21, 3, 
2015/7/6, , , 8, 22, 3, 
2015/7/7, , , 15, 22, 3, 
2015/7/8, , , 17, 22, 3, 
2015/7/9, , , 17, 19, 3, 
2015/7/10, , , 16, 25, 1, 
2015/7/11, , , 16, , , 
2015/7/14, , , 7, 19, 3, 
2015/7/15, , , 7, , , 
2015/8/26, , , 13, , , 
2015/9/14, , , 30, 24, 3, 
2015/9/15, , , 32, 24, 2, 
2015/9/16, , , 22, 26, 2, 
2015/9/17, , , 17, , , 
2015/9/21, , , 21, , 3, 
2015/9/22, , , 19, 104, 3, 
2015/9/23, , , 15, , 3, 
2015/9/24, , , 17, , 3, 
2015/9/25, , , 15, , 3, 
2015/9/26, , , 16, , 3, 
2015/9/27, , , 30, , 3, 
2015/9/28, , , 16, 16, 3, 
2015/9/29, , , 19, 12, 3, 
2015/9/30, , , 20, 12, 3, 
2015/4/1, , , 42, 21, 5, 14
2015/4/2, , , 36, 10, 6, 14
2015/4/3, , , 25, 10, 5, 17
2015/4/4, , , 17, 11, 5, 15
2015/4/5, , , 36, 16, 5, 15
2015/4/6, , , 26, 11, 6, 15
2015/4/7, , , 28, 15, 6, 15
2015/4/8, , , 23, 13, 6, 13
2015/4/9, , , 23, 20, 5, 22
2015/4/10, , , 24, 23, 4, 17
2015/4/11, , , 36, 13, 3, 18
2015/4/12, , , 15, 18, 3, 20
2015/4/13, , , 13, , , 
2015/4/22, , , 26, 29, 3, 19
2015/4/23, , , 31, 26, 4, 22
2015/4/24, , , 36, 20, 2, 16
2015/4/25, , , 35, 12, 3, 16
2015/4/26, , , 22, 12, 1, 15
2015/4/27, , , 22, 12, 2, 17
2015/4/28, , , 30, 13, 4, 20
2015/4/29, , , 39, 13, 3, 16
2015/4/30, , , 32, 13, 3, 17
2015/5/1, , , 38, 21, 3, 18
2015/5/2, , , 36, 32, 3, 14
2015/5/3, , , 40, 33, 3, 16
2015/5/4, , , 39, 42, 4, 19
2015/5/5, , , 32, 31, 4, 17
2015/5/6, , , 27, 26, 4, 13
2015/5/7, , , 27, 26, 4, 17
2015/5/8, , , 24, 33, 5, 16
2015/5/9, , , 21, 31, 3, 16
2015/5/10, , , 33, 22, 3, 18
2015/5/11, , , 35, 18, 2, 18
2015/5/12, , , 28, 20, 2, 13
2015/5/13, , , 16, 21, 2, 13
2015/5/14, , , 9, , , 
2015/5/23, , , 32, , , 
2015/5/26, , , 22, 31, 5, 19
2015/5/27, , , 42, 57, 5, 20
2015/5/28, , , 7, 27, 4, 28
2015/5/29, , , 21, 31, 2, 14
2015/5/30, , , 27, 22, 3, 15
2015/5/31, , , 30, 23, 3, 13
2015/6/1, , , 24, 24, 3, 18
2015/6/2, , , 38, 26, 3, 15
2015/6/3, , , 15, 26, 2, 17
2015/6/4, , , 32, 30, 2, 18
2015/6/5, , , 30, 27, 2, 18
2015/6/6, , , 32, 30, 2, 17
2015/6/7, , , 32, 35, 2, 20
2015/6/8, , , 44, 29, 3, 14
2015/6/9, , , 31, 21, 2, 16
2015/6/10, , , 18, 20, 3, 15
2015/6/11, , , 11, , , 
2015/6/14, , , 16, 26, 2, 19
2015/6/15, , , 42, 33, 3, 24
2015/6/16, , , 38, 20, 2, 9
2015/6/17, , , 26, , , 
2015/6/20, , , 15, 20, 3, 10
2015/6/21, , , 17, 21, 2, 14
2015/6/22, , , 14, 24, 2, 15
2015/6/23, , , 35, 23, 3, 
2015/6/24, , , 23, 21, 2, 
2015/6/25, , , 15, 24, 3, 
2015/6/26, , , 16, 22, 3, 
2015/6/27, , , 15, 22, 4, 
2015/6/28, , , 17, 20, 2, 
2015/6/29, , , 19, 21, 3, 
2015/6/30, , , 20, 21, 3, 
2015/1/8, , , 10, 56, 2, 12
2015/1/9, , , 24, 54, 2, 11
2015/1/10, , , 43, 48, 2, 14
2015/1/11, , , 10, 60, 2, 23
2015/1/12, , , 24, 54, 2, 16
2015/1/13, , , 38, 58, 2, 18
2015/1/14, , , 58, 47, 2, 19
2015/1/16, , , 21, 88, 2, 30
2015/1/17, , , 26, 78, 2, 18
2015/1/18, , , 35, 86, 2, 22
2015/1/19, , , 43, 56, 2, 19
2015/1/20, , , 44, 44, 2, 16
2015/1/28, , , 5, 63, 2, 20
2015/1/29, , , 11, 57, 2, 17
2015/1/30, , , 7, 51, 2, 15
2015/1/31, , , 4, 45, 2, 15
2015/2/1, , , 24, 43, 3, 22
2015/2/2, , , 24, 39, 2, 15
2015/2/3, , , 17, 40, 2, 18
2015/2/4, , , 7, 35, 2, 15
2015/2/6, , , 14, 73, 3, 16
2015/2/7, , , 30, 83, 3, 12
2015/2/8, , , 15, 75, 3, 19
2015/2/9, , , 8, 61, 3, 17
2015/2/10, , , 10, 60, 2, 17
2015/2/11, , , 12, 77, 3, 20
2015/2/12, , , 2, 97, 2, 
2015/2/15, , , 17, 91, 3, 27
2015/2/16, , , 29, 42, 2, 12
2015/2/17, , , 29, 114, 2, 18
2015/2/18, , , 28, 76, 3, 18
2015/2/19, , , 25, 39, 2, 19
2015/2/20, , , 26, 35, 2, 15
2015/2/21, , , 26, 60, 3, 17
2015/2/22, , , 23, 37, 3, 16
2015/2/23, , , 27, 50, 2, 21
2015/2/24, , , 27, 56, 2, 14
2015/2/25, , , 28, 26, 2, 15
2015/2/27, , , 23, 30, , 18
2015/2/28, , , 34, 4, , 15
2015/3/1, , , 21, 3, , 14
2015/3/2, , , 24, 11, , 19
2015/3/3, , , 20, 20, , 22
2015/3/4, , , 18, 20, , 12
2015/3/5, , , 19, 28, , 14
2015/3/7, , , 13, 12, , 16
2015/3/8, , , 13, 16, , 4
2015/3/9, , , 15, 12, , 14
2015/3/12, , , 14, 26, , 24
2015/3/13, , , 18, 19, , 15
2015/3/14, , , 17, 15, , 17
2015/3/15, , , 11, 11, , 18
2015/3/16, , , 17, 12, , 19
2015/3/17, , , 17, 14, , 16
2015/3/19, , , 14, 16, , 22
2015/3/20, , , 20, 18, , 21
2015/3/21, , , 20, 21, , 17
2015/3/22, , , 24, 14, , 18
2015/3/23, , , 12, 20, , 18
2015/3/24, , , 10, 26, , 9
2015/3/25, , , 32, 18, 2, 18
2015/3/26, , , 14, 20, 4, 20
2015/3/27, , , 22, 17, 5, 23
2015/3/28, , , 22, 30, 4, 27
2015/3/29, , , 23, 18, 5, 15
2015/3/30, , , 20, 10, 5, 16
2015/3/31, , , 31, 11, 5, 18
2014/10/1, , , 24, 29, 2, 9
2014/10/16, , , 7, , 2, 20
2014/10/20, , , 11, 76, 2, 22
2014/10/21, , , 23, 48, 1, 15
2014/10/22, , , 14, 66, 1, 41
2014/10/23, , , 96, 74, 1, 34
2014/10/24, , , 152, 36, 1, 17
2014/10/27, , , 18, 44, 2, 14
2014/10/28, , , 16, 48, 2, 27
2014/10/29, , , 40, 51, 2, 10
2014/10/31, , , 51, 72, 1, 30
2014/11/5, , , 4, 58, 2, 23
2014/7/1, , , 4, 31, 2, 18
2014/7/3, , , 12, 21, , 20
2014/7/6, , , 10, 23, 2, 15
2014/7/15, , , 2, 13, 3, 10
2014/7/16, , , 15, 14, 1, 6
2014/7/20, , , 10, 35, 1, 8
2014/7/23, , , 28, 38, 1, 10
2014/7/29, , , 9, 21, 1, 13
2014/7/31, , , 6, 14, 2, 14
2014/8/2, , , 9, 24, 1, 19
2014/8/7, , , 8, 23, 2, 10
2014/8/13, , , 8, 17, 1, 11
2014/8/18, , , 12, 25, , 15
2014/8/21, , , 8, 26, 2, 20
2014/8/24, , , 11, 28, 1, 14
2014/8/28, , , 9, 27, 2, 16
2014/9/14, , , 11, 38, 2, 13
2014/9/24, , , 15, 27, 1, 14
2014/9/28, , , 14, 28, 1, 10
2014/9/30, , , 24, 29, 2, 9
2019/4/28, , , , 32, 8, 18
2019/1/27, , , , 8, 2, 7
2019/3/12, , , , 22, 11, 24
2017/7/30, , , , 14, , 
2017/9/10, , , , 17, , 
2017/2/18, , , , 23, , 
2016/1/3, , , , 58, 16, 
2016/1/17, , , , 29, 4, 34
2015/10/18, , , , 3, 3, 
2015/10/26, , , , 2, 3, 
2015/11/1, , , , 58, 3, 
2015/12/3, , , , 77, 12, 
2015/12/6, , , , 122, 17, 
2015/12/22, , , , 75, 13, 
2015/12/27, , , , 71, 10, 
2015/7/13, , , , 22, 3, 
2015/8/25, , , , 21, 4, 
2015/9/13, , , , 28, 3, 
2015/9/20, , , , 100, 3, 
2015/4/21, , , , 21, 3, 20
2015/5/22, , , , 22, 1, 14
2015/5/25, , , , 25, 3, 17
2015/6/13, , , , 23, 3, 
2015/6/19, , , , 19, 2, 
2015/1/6, , , , 46, 2, 20
2015/1/7, , , , 58, 2, 18
2015/1/15, , , , 107, 2, 22
2015/1/21, , , , 35, 2, 15
2014/10/30, , , , 47, 2, 20
2014/11/3, , , , 61, 1, 17
2014/11/7, , , , 61, 2, 25
2014/11/10, , , , 58, 1, 22
2014/11/11, , , , 61, 2, 20
2014/11/21, , , , 96, 4, 
2014/12/2, , , , 55, 4, 
2014/12/3, , , , 37, 4, 
2014/12/4, , , , 32, 3, 
2014/12/5, , , , 69, 5, 
2014/12/6, , , , 49, 3, 
2014/12/7, , , , 51, 3, 
2014/12/8, , , , 31, 4, 
2014/12/9, , , , 50, 4, 
2014/12/10, , , , 71, 3, 
2014/12/11, , , , 89, 3, 
2014/12/12, , , , 75, 3, 
2014/12/13, , , , 33, 3, 
2014/12/14, , , , 14, 3, 
2014/12/15, , , , 26, 3, 
2014/12/16, , , , 75, 2, 
2014/12/17, , , , 60, 2, 
2014/12/23, , , , 77, 2, 33
2014/12/24, , , , 97, 1, 13
2014/12/25, , , , 45, 2, 
2014/12/26, , , , 43, 2, 
