date, pm25, pm10, o3, no2, so2, co
2020/8/26, 38, 27, 9, 5, 2, 3
2020/8/27, 56, 33, 11, 8, 2, 7
2020/8/28, 70, 44, 12, 7, 2, 6
2020/8/29, 93, 25, 6, 5, 2, 3
2020/8/30, 56, 21, 10, 5, 3, 3
2020/8/31, 43, 28, 1, 7, 2, 3
2020/9/1, 50, 26, 1, 6, 2, 4
2020/9/2, 51, 45, 1, 9, 2, 5
2020/9/3, 96, 47, 16, 9, 2, 6
2020/9/4, 105, 31, 12, 5, 2, 4
2020/9/5, 62, 36, 23, 6, 2, 4
2020/9/6, 68, 46, 12, 9, 2, 6
2020/9/7, 103, 34, 18, 5, 2, 4
2020/9/8, 72, 57, 21, 5, 2, 5
2020/9/9, 128, 55, 21, 5, 2, 4
2020/9/10, 120, 60, 29, 6, 2, 5
2020/9/11, 123, 64, 33, 7, 2, 6
2020/9/12, 138, 64, 28, 7, 2, 5
2020/9/13, 144, 69, 26, 8, 2, 6
2020/9/14, 154, 62, 24, 5, 1, 6
2020/9/15, 141, 70, 21, 7, 1, 7
2020/9/16, 144, 57, 18, 5, 1, 5
2020/9/17, 114, 52, 15, 5, 1, 4
2020/9/18, 96, 59, 24, 6, , 5
2020/9/19, 126, 69, 25, 6, 1, 6
2020/9/20, 144, 69, 32, 8, , 6
2020/9/21, 143, 47, 11, 8, 1, 7
2020/9/22, 100, 38, 12, 7, 1, 6
2020/9/23, 73, 47, 26, 7, 2, 6
2020/9/24, 100, 60, 31, 7, 2, 5
2020/9/25, 122, 68, 13, 8, 1, 6
2020/9/26, 120, 54, 25, 7, 2, 4
2020/9/27, 86, 76, 26, 9, 2, 6
2020/9/28, 132, 83, 26, 8, 2, 6
2020/9/29, 143, 73, 30, 7, 2, 5
2020/9/30, 132, 72, 28, 8, 2, 6
2020/4/1, 71, 36, 39, , 2, 2
2020/4/2, 69, 38, 48, 1, 3, 2
2020/4/3, 74, 44, 47, 1, 2, 3
2020/4/4, 85, 54, 56, 2, 3, 3
2020/4/5, 107, 59, 46, 2, 2, 4
2020/4/6, 106, 62, 42, 1, 4, 3
2020/4/7, 85, 51, 44, 1, 3, 2
2020/4/8, 83, 42, 51, 1, 2, 3
2020/4/9, 79, 62, 56, 3, 5, 3
2020/4/10, 118, 62, 67, 3, 4, 4
2020/4/11, 114, 54, 51, 1, 4, 3
2020/4/12, 88, 69, 53, 2, 5, 4
2020/4/13, 118, 73, 53, 5, 3, 6
2020/4/14, 120, 89, 42, 4, 3, 5
2020/4/15, 132, 88, 54, 4, 6, 4
2020/4/16, 125, 57, 38, 1, 3, 3
2020/4/17, 75, 61, 47, 1, 3, 2
2020/4/18, 72, 42, 49, 3, 3, 3
2020/4/19, 81, 49, 33, 3, 1, 3
2020/4/20, 89, 46, 54, 1, 2, 3
2020/4/21, 77, 58, 61, 3, 3, 3
2020/4/22, 106, 60, 46, 4, 3, 4
2020/4/23, 107, 63, 69, 3, 3, 5
2020/4/24, 127, 42, 59, 1, 2, 3
2020/4/25, 69, 56, 36, 2, 2, 4
2020/4/26, 97, 33, 64, , 2, 2
2020/4/27, 74, 50, 67, 2, 2, 4
2020/4/28, 99, 60, 71, 3, 3, 6
2020/4/29, 127, 70, 78, 2, 3, 5
2020/4/30, 130, 74, 84, 1, 4, 5
2020/5/1, 136, 66, 63, , 3, 3
2020/5/2, 92, 51, 38, 1, 2, 4
2020/5/3, 86, 30, 69, 2, 3, 4
2020/5/4, 60, , 78, 3, 3, 5
2020/5/6, 114, 72, 46, 9, 3, 6
2020/5/7, 141, 70, 71, 7, 4, 5
2020/5/8, 130, 70, 91, 5, 4, 5
2020/5/9, 140, 79, 49, 6, 3, 4
2020/5/10, 108, 56, 78, 7, 3, 4
2020/5/11, 111, 54, 76, 7, 4, 4
2020/5/12, 110, 79, 77, 7, 5, 5
2020/5/13, 145, 61, 73, 8, 3, 4
2020/5/14, 110, 60, 84, 6, 5, 3
2020/5/15, 106, 70, 92, 6, 4, 4
2020/5/16, 128, 78, 98, 8, 6, 5
2020/5/17, 139, 82, 92, 8, 8, 5
2020/5/18, 140, 94, 135, 15, 6, 7
2020/5/19, 172, 73, 102, 10, 6, 4
2020/5/20, 122, 77, 85, 8, 7, 4
2020/5/21, 117, 80, 91, 7, 9, 5
2020/5/22, 135, 88, 38, 12, 3, 4
2020/5/23, 114, 79, 58, 7, 4, 3
2020/5/24, 103, 81, 69, 6, 8, 4
2020/5/25, 118, 89, , 8, 3, 4
2020/5/26, 104, 83, 48, 10, 4, 5
2020/5/27, 102, 102, 34, 6, 2, 4
2020/5/28, 96, 39, 21, 8, 2, 3
2020/5/29, 68, 33, 22, 6, 2, 3
2020/5/30, 71, 24, 20, 6, 1, 3
2020/5/31, 58, 48, 43, 10, 3, 5
2020/6/1, 106, 54, 31, 7, 2, 4
2020/6/2, 103, 57, 40, 9, 4, 4
2020/6/3, 112, 65, 21, 11, 4, 6
2020/6/4, 127, 41, 23, 10, 1, 5
2020/6/5, 95, 43, 25, 8, 1, 4
2020/6/6, 91, 52, 24, 7, 1, 4
2020/6/7, 102, 49, 32, 18, 3, 4
2020/6/8, 90, 68, 31, 9, 4, 5
2020/6/9, 137, 69, 32, 8, 3, 5
2020/6/10, 124, 61, 30, 9, 3, 2
2020/6/11, 115, 68, 25, 12, 3, 13
2020/6/12, 150, 67, 16, 9, 2, 12
2020/6/13, 134, 70, 25, 9, 3, 10
2020/6/14, 144, 61, 31, 8, 3, 10
2020/6/15, 116, 53, 29, 8, 3, 9
2020/6/16, 101, 48, 24, 5, 2, 7
2020/6/17, 90, 52, 21, 7, 3, 7
2020/6/18, 99, 99, 23, 5, 4, 8
2020/6/19, 136, 63, 20, 6, 2, 7
2020/6/20, 94, 52, 14, 8, 3, 7
2020/6/21, 95, 44, 25, 7, 3, 5
2020/6/22, 101, 38, 11, 5, 3, 7
2020/6/23, 78, 37, 7, 6, 4, 7
2020/6/24, 81, 40, 14, 6, 2, 8
2020/6/25, 81, 52, 10, 4, 3, 8
2020/6/26, 101, 48, 7, 4, 2, 5
2020/6/27, 77, , , , , 
2020/6/30, 114, 64, 18, 7, 2, 7
2020/1/1, 366, 197, 51, 21, 5, 24
2020/1/2, 281, 121, 28, 14, 2, 18
2020/1/3, 228, 115, 40, 16, 3, 12
2020/1/4, 217, 113, 41, 16, 2, 11
2020/1/5, 206, 106, 15, 21, 3, 10
2020/1/6, 196, 91, 12, 18, 3, 9
2020/1/7, 181, 87, 7, 14, 2, 9
2020/1/8, 185, 74, 22, 9, 2, 5
2020/1/9, 168, 97, 33, 15, 2, 8
2020/1/10, 184, 101, 42, 17, 3, 8
2020/1/11, 189, 126, 41, 14, 3, 13
2020/1/12, 224, 149, 62, 16, 3, 18
2020/1/13, 259, 87, 21, 12, 2, 7
2020/1/14, 180, 92, 30, 18, 2, 8
2020/1/15, 178, 108, 6, 20, 2, 9
2020/1/16, 197, 80, 18, 13, 2, 7
2020/1/17, 170, 96, 25, 16, 2, 11
2020/1/18, 180, 102, 30, 13, 2, 7
2020/1/19, 186, 101, 20, 12, 2, 8
2020/1/20, 185, 146, 28, 17, 3, 15
2020/1/21, 229, 142, 19, 18, 2, 18
2020/1/22, 231, 74, 35, 14, 2, 4
2020/1/23, 145, 68, 39, 15, 3, 5
2020/1/24, 146, 88, 47, 15, 3, 9
2020/1/25, 172, 107, 40, 13, 3, 12
2020/1/26, 203, 140, 21, 25, 5, 17
2020/1/27, 232, 95, 24, 19, 3, 9
2020/1/28, 186, 65, 33, 12, 2, 8
2020/1/29, 140, 77, 26, 12, 3, 8
2020/1/30, 152, 74, 27, 12, 3, 7
2020/1/31, 149, 81, 36, 11, 2, 9
2020/2/1, 164, 94, 39, 12, 2, 8
2020/2/2, 175, 90, 44, 12, 3, 9
2020/2/3, 163, 116, 53, 17, 5, 17
2020/2/4, 197, 109, 43, 15, 4, 9
2020/2/5, 194, 88, 45, 12, 3, 8
2020/2/6, 165, 107, 49, 16, 5, 12
2020/2/7, 190, 115, 53, 15, 6, 8
2020/2/8, 197, 106, 62, 13, 4, 8
2020/2/9, 184, 134, 60, 16, 6, 11
2020/2/10, 213, 116, 59, 16, 6, 12
2020/2/11, 196, 151, 57, 16, 13, 9
2020/2/12, 218, 95, 41, 13, 11, 5
2020/2/13, 174, 84, 45, 10, 6, 4
2020/2/14, 144, 88, 55, 14, 10, 5
2020/2/15, 156, 97, 66, 13, 7, 7
2020/2/16, 174, 110, 64, 17, 9, 9
2020/2/17, 178, 101, 61, 16, 12, 6
2020/2/18, 175, 109, 46, 17, 6, 9
2020/2/19, 175, 109, 48, 14, 6, 6
2020/2/20, 172, 54, 28, 13, 2, 6
2020/2/21, 111, 61, 35, 12, 3, 5
2020/2/22, 138, 83, 50, 14, 3, 11
2020/2/23, 160, 66, 55, 13, 4, 4
2020/2/24, 141, 109, 53, 14, 6, 5
2020/2/25, 181, 109, 56, 14, 4, 11
2020/2/26, 177, 101, 46, 14, 3, 10
2020/2/27, 173, 87, 40, 11, 3, 7
2020/2/28, 162, 66, 34, 12, 3, 5
2020/2/29, 140, 46, 50, 10, 2, 5
2020/3/1, 97, 78, 63, 12, 3, 8
2020/3/2, 156, 66, 1, 16, 2, 9
2020/3/3, 123, 85, 49, 12, 4, 6
2020/3/4, 144, 37, 33, 10, 2, 1
2020/3/5, 78, 22, 27, 11, 1, 1
2020/3/6, 56, 43, 30, 8, 1, 3
2020/3/7, 98, 56, 45, 6, 1, 4
2020/3/8, 120, 74, 39, 8, 2, 3
2020/3/9, 121, 78, 60, 8, 4, 3
2020/3/10, 149, 62, 39, 8, 3, 2
2020/3/11, 131, 73, 29, 10, 2, 6
2020/3/12, 108, 90, 43, 10, 3, 5
2020/3/13, 128, 49, 23, 9, 2, 5
2020/3/14, 93, 62, 45, 9, 1, 4
2020/3/15, 120, 69, 49, 8, 2, 5
2020/3/16, 122, 73, 59, 8, 3, 5
2020/3/17, 126, 75, 57, 10, 3, 6
2020/3/18, 131, 80, 65, 11, 4, 7
2020/3/19, 148, 92, 71, 17, 5, 8
2020/3/20, 164, 70, 68, 9, 4, 5
2020/3/21, 130, 69, 54, 6, 3, 6
2020/3/22, 142, 56, 58, 4, 2, 4
2020/3/23, 113, 55, 39, 5, 3, 5
2020/3/24, 117, 38, 36, 2, 1, 3
2020/3/25, 75, 41, 23, 1, 3, 3
2020/3/26, 85, 30, 24, 1, 2, 2
2020/3/27, 63, 18, 31, 1, 1, 2
2020/3/28, 45, 34, 36, , 2, 2
2020/3/29, 65, 39, 40, , 2, 2
2020/3/30, 84, 39, 41, 1, 2, 2
2020/3/31, 76, 39, 42, , 3, 3
2019/10/1, 86, 62, 68, 9, 2, 7
2019/10/2, 123, 80, 66, 11, 1, 9
2019/10/3, 128, 51, 47, 15, 1, 8
2019/10/4, 102, 52, 47, 9, 1, 6
2019/10/5, 89, 67, 62, 10, 1, 7
2019/10/6, 124, 70, 47, 10, 2, 7
2019/10/7, 127, 58, 53, 8, 2, 6
2019/10/8, 95, 74, 65, 10, 2, 11
2019/10/9, 141, 83, 74, 15, 3, 11
2019/10/10, 152, 114, 59, 16, 2, 10
2019/10/11, 162, 86, 71, 16, 3, 13
2019/10/12, 162, 102, 77, 14, 3, 12
2019/10/13, 174, 95, 80, 12, 1, 13
2019/10/14, 169, 112, 81, 14, 2, 19
2019/10/15, 176, 120, 75, 15, 2, 16
2019/10/16, 191, 104, 51, 14, 2, 15
2019/10/17, 178, 109, 41, 13, 2, 9
2019/10/18, 160, 106, 56, 22, 3, 9
2019/10/19, 130, 84, 54, 16, 2, 8
2019/10/20, 153, 97, 65, 17, 3, 9
2019/10/21, 175, 84, 59, 15, 2, 8
2019/10/22, 152, 98, 71, 19, 5, 10
2019/10/23, 170, 119, 69, 23, 5, 24
2019/10/24, 189, 116, 60, 15, 3, 15
2019/10/25, 182, 103, 60, 12, 2, 12
2019/10/26, 180, 121, 58, 13, 4, 12
2019/10/27, 209, 201, 55, 14, 6, 12
2019/10/28, 307, 183, 22, 22, 5, 17
2019/10/29, 285, 209, 37, 19, 5, 20
2019/10/30, 312, 201, 38, 19, 5, 20
2019/10/31, 285, 334, 57, 43, 4, 25
2019/11/1, 418, 279, 32, 30, 2, 17
2019/11/2, 349, 525, 27, 26, 1, 23
2019/11/3, 559, 177, 46, 21, 1, 11
2019/11/4, 269, 124, 53, 18, 5, 8
2019/11/5, 224, 83, 31, 21, 3, 10
2019/11/6, 157, 143, 8, 30, 4, 16
2019/11/7, 246, 117, 45, 24, 4, 14
2019/11/8, 206, 107, 41, 18, 4, 9
2019/11/9, 194, 130, 54, 21, 5, 9
2019/11/10, 235, 186, 66, 26, 6, 12
2019/11/11, 282, 291, 73, 24, 5, 15
2019/11/12, 397, 318, 66, 31, 7, 16
2019/11/13, 418, 335, 19, 50, 5, 23
2019/11/14, 425, 335, 28, 33, 4, 13
2019/11/15, 426, 150, 46, 21, 5, 6
2019/11/16, 249, 90, 37, 15, 4, 5
2019/11/17, 163, 79, 42, 14, 3, 5
2019/11/18, 156, 86, 53, 16, 4, 7
2019/11/19, 171, 105, 69, 21, 4, 9
2019/11/20, 187, 147, 62, 30, 5, 24
2019/11/21, 233, 140, 76, 26, 6, 14
2019/11/22, 221, 107, 33, 27, 5, 7
2019/11/23, 188, 97, 45, 22, 5, 11
2019/11/24, 176, 98, 35, 33, 5, 11
2019/11/25, 177, 106, 35, 24, 6, 18
2019/11/26, 172, 75, 27, 23, 4, 7
2019/11/27, 129, 46, 21, 17, 4, 4
2019/11/28, 91, 56, 32, 21, 4, 6
2019/11/29, 124, 78, 29, 18, 4, 7
2019/11/30, 163, 90, 49, 17, 4, 6
2019/12/1, 170, 97, 50, 19, 4, 8
2019/12/2, 175, 101, 54, 22, 5, 7
2019/12/3, 179, 101, 49, 27, 5, 10
2019/12/4, 179, 170, 56, 42, 5, 19
2019/12/5, 268, 172, 38, 35, 6, 15
2019/12/6, 271, 163, 44, 29, 4, 15
2019/12/7, 270, 172, 43, 20, 3, 11
2019/12/8, 244, 130, 61, 22, 3, 12
2019/12/9, 223, 145, 60, 24, 4, 14
2019/12/10, 238, 210, 45, 31, 5, 25
2019/12/11, 298, 216, 40, 30, 3, 19
2019/12/12, 312, 77, 16, 17, 2, 7
2019/12/13, 169, 68, 21, 15, 3, 6
2019/12/14, 150, 82, 24, 15, 2, 6
2019/12/15, 167, 80, 13, 13, 2, 5
2019/12/16, 165, 78, 15, 10, 2, 5
2019/12/17, 169, 106, 28, 16, 3, 7
2019/12/18, 187, 184, 12, 23, 3, 16
2019/12/19, 285, 213, 16, 33, 3, 16
2019/12/20, 314, 177, 17, 23, 3, 14
2019/12/21, 269, 112, 15, 16, 2, 9
2019/12/22, 195, 140, 16, 19, 3, 10
2019/12/23, 241, 247, 17, 31, 3, 15
2019/12/24, 309, 149, 14, 15, 2, 9
2019/12/25, 222, 163, 14, 16, 2, 10
2019/12/26, 246, 172, 12, 20, 2, 12
2019/12/27, 255, 234, 13, 20, 2, 21
2019/12/28, 312, 357, 22, 32, 2, 19
2019/12/29, 373, , , , , 
2019/7/1, 111, 161, 92, 12, 6, 7
2019/7/2, 150, 71, 30, 11, 3, 5
2019/7/3, 87, 65, 19, 15, 3, 7
2019/7/4, 85, 56, 1, 20, 2, 7
2019/7/5, 105, 53, 15, 12, 2, 6
2019/7/6, 81, 51, 29, 15, 2, 6
2019/7/7, 79, 83, 24, 16, 3, 8
2019/7/8, 114, 82, 13, 17, 2, 6
2019/7/9, 110, 211, 17, 11, 3, 5
2019/7/10, 139, 254, 23, 10, 2, 4
2019/7/11, 143, 211, 19, 10, 2, 5
2019/7/12, 137, 187, 23, 8, 2, 4
2019/7/13, 123, 184, 24, 10, 6, 4
2019/7/14, 138, 108, 16, 15, 6, 5
2019/7/15, 102, 61, 20, 16, 5, 5
2019/7/16, 89, 43, 39, 11, 2, 5
2019/7/17, 73, 36, 22, 11, 1, 6
2019/7/18, 60, 75, 53, 12, 3, 10
2019/7/19, 125, 66, 20, 14, 2, 8
2019/7/20, 104, 53, 20, 12, 2, 9
2019/7/21, 98, 65, 28, 14, 1, 11
2019/7/22, 126, 75, 33, 15, 2, 11
2019/7/23, 137, 79, 13, 17, 2, 8
2019/7/24, 127, 37, 5, 12, 1, 5
2019/7/25, 54, 39, 24, 15, 1, 6
2019/7/26, 74, 27, 11, 13, 1, 6
2019/7/27, 62, 32, 14, 10, 1, 5
2019/7/28, 55, 40, 15, 12, 1, 5
2019/7/29, 55, 45, 15, 15, 2, 7
2019/7/30, 75, 42, 21, 13, 1, 6
2019/7/31, 71, 50, 24, 13, 1, 5
2019/8/1, 86, 50, 23, 17, 2, 7
2019/8/2, 94, 43, 14, 18, 2, 7
2019/8/3, 90, 50, 28, 15, 2, 6
2019/8/4, 117, 51, 22, 14, 2, 7
2019/8/5, 117, 37, 10, 15, 1, 8
2019/8/6, 83, 39, 26, 14, 2, 8
2019/8/7, 64, 30, 17, 10, 1, 4
2019/8/8, 42, 30, 14, 11, 1, 5
2019/8/9, 26, 23, 11, 9, 1, 5
2019/8/10, 37, 35, 11, 11, 1, 5
2019/8/11, 59, 25, 10, 8, 1, 4
2019/8/12, 47, 29, 11, 11, 1, 5
2019/8/13, 50, 31, 30, 13, 1, 7
2019/8/14, 75, 33, 10, 10, 1, 8
2019/8/15, 68, 20, 11, 8, 1, 4
2019/8/16, 36, 10, 6, 6, 1, 4
2019/8/17, 24, 12, 13, 6, 1, 5
2019/8/18, 27, 43, 29, 9, 1, 7
2019/8/19, 80, 49, 31, 8, 1, 6
2019/8/20, 90, 62, 31, 9, 1, 6
2019/8/21, 94, 61, 19, 15, 1, 8
2019/8/22, 90, 60, 41, 10, 1, 7
2019/8/23, 98, 69, 28, 16, 1, 9
2019/8/24, 133, 38, 26, 12, 1, 6
2019/8/25, 80, 31, 33, 13, 1, 6
2019/8/26, 51, 44, 29, 10, 2, 8
2019/8/27, 82, 46, 22, 12, 2, 8
2019/8/28, 81, 45, 19, 11, 1, 6
2019/8/29, 83, 51, 25, 11, 1, 6
2019/8/30, 90, 53, 24, 12, 1, 8
2019/8/31, 104, 41, 41, 13, 2, 8
2019/9/1, 78, 52, 40, 12, 2, 7
2019/9/2, 108, 73, 27, 14, 2, 9
2019/9/3, 153, 75, 28, 15, 2, 9
2019/9/4, 156, 49, 12, 12, 1, 7
2019/9/5, 85, 45, 14, 12, 2, 8
2019/9/6, 81, 58, 16, 12, 1, 8
2019/9/7, 91, 47, 57, 11, 2, 6
2019/9/8, 86, 63, 43, 8, 1, 8
2019/9/9, 122, 67, 76, 11, 2, 9
2019/9/10, 138, 81, 73, 12, 2, 9
2019/9/11, 161, 66, 23, 12, 1, 7
2019/9/12, 133, 43, 22, 10, 1, 5
2019/9/13, 85, 47, 24, 11, 3, 4
2019/9/14, 81, 43, 30, 11, 3, 6
2019/9/15, 94, 61, 35, 11, 1, 7
2019/9/16, 129, 65, 69, 14, 1, 7
2019/9/17, 132, 56, 39, 12, 1, 5
2019/9/18, 95, 38, 21, 11, , 5
2019/9/19, 67, 51, 22, 11, 1, 6
2019/9/20, 86, 52, 39, 10, 2, 5
2019/9/21, 106, 37, 14, 14, 1, 5
2019/9/22, 68, 40, 38, 12, 1, 4
2019/9/23, 75, 48, 27, 13, 2, 5
2019/9/24, 88, 42, 31, 11, 1, 7
2019/9/25, 74, 36, 17, 12, 1, 7
2019/9/26, 61, 21, 12, 9, 2, 5
2019/9/27, 31, 28, 15, 10, 2, 6
2019/9/28, 50, 21, 21, 9, 2, 6
2019/9/29, 40, 35, 23, 10, 2, 8
2019/9/30, 67, 49, 24, 11, 1, 7
2019/4/1, 114, 97, 92, 21, 9, 7
2019/4/2, 131, 100, 78, 19, 6, 8
2019/4/3, 130, 133, 93, 22, 8, 15
2019/4/4, 158, 134, 115, 24, 10, 16
2019/4/5, 165, 166, 65, 18, 8, 12
2019/4/6, 130, 198, 36, 19, 6, 21
2019/4/7, 184, 190, 67, 16, 3, 12
2019/4/8, 133, 110, 112, 20, 6, 20
2019/4/9, 149, 117, 81, 22, 6, 24
2019/4/10, 139, 111, 80, 20, 7, 13
2019/4/11, 131, 147, 73, 17, 6, 15
2019/4/12, 119, 102, 54, 15, 6, 29
2019/4/13, 106, 106, 55, 14, 7, 53
2019/4/14, 108, 108, 52, 15, 7, 62
2019/4/15, 102, 126, 36, 11, 3, 50
2019/4/16, 99, 34, 35, 8, 2, 65
2019/4/17, 43, 54, 73, 11, 6, 71
2019/4/18, 78, 89, 68, 14, 7, 84
2019/4/19, 133, 92, 89, 17, 11, 64
2019/4/20, 141, 93, 77, 19, 4, 71
2019/4/21, 118, 121, 98, 26, 9, 61
2019/4/22, 149, 131, 82, 22, 7, 93
2019/4/23, 146, 135, 75, 18, 6, 93
2019/4/24, 146, 167, 71, 15, 7, 50
2019/4/25, 157, 121, 74, 21, 8, 8
2019/4/26, 133, 166, 60, 14, 10, 13
2019/4/27, 134, 155, 56, 13, 7, 7
2019/4/28, 132, 134, 76, 18, 9, 5
2019/4/29, 140, 149, 9, 37, 9, 10
2019/4/30, 157, 167, 125, 28, 11, 8
2019/5/1, 177, 178, 67, 19, 8, 4
2019/5/2, 166, 86, 78, 15, 7, 3
2019/5/3, 127, 104, 80, 19, 6, 6
2019/5/4, 133, 117, 83, 19, 8, 6
2019/5/5, 153, 122, 88, 22, 5, 7
2019/5/6, 155, 185, 45, 21, 6, 9
2019/5/7, 164, 215, 51, 20, 6, 9
2019/5/8, 169, 276, 60, 15, 6, 6
2019/5/9, 170, 190, 59, 9, 4, 3
2019/5/10, 146, 184, 73, 16, 9, 6
2019/5/11, 166, 410, 76, 14, 7, 6
2019/5/12, 209, 207, 107, 20, 13, 9
2019/5/13, 208, 73, 29, 14, 3, 4
2019/5/14, 100, 98, 32, 29, 5, 10
2019/5/15, 134, 157, 52, 20, 3, 9
2019/5/16, 127, 175, 41, 18, 3, 6
2019/5/17, 126, 57, 54, 14, 2, 4
2019/5/18, 81, 87, 87, 17, 6, 5
2019/5/19, 143, 105, 80, 21, 8, 6
2019/5/20, 147, 104, 84, 17, 9, 5
2019/5/21, 137, 103, 48, 19, 4, 6
2019/5/22, 118, 121, 112, 20, 9, 7
2019/5/23, 150, 76, 45, 13, 3, 6
2019/5/24, 93, 72, 73, 12, 4, 4
2019/5/25, 92, 81, 84, 14, 7, 5
2019/5/26, 109, 94, 88, 19, 6, 5
2019/5/27, 111, 91, 95, 18, 9, 5
2019/5/28, 111, 96, 100, 18, 9, 5
2019/5/29, 126, 104, 89, 15, 6, 4
2019/5/30, 110, 197, 93, 13, 6, 5
2019/5/31, 129, 152, 147, 27, 8, 10
2019/6/1, 155, 144, 74, 14, 6, 7
2019/6/2, 154, 249, 47, 10, 4, 6
2019/6/3, 139, 116, 66, 16, 5, 7
2019/6/4, 120, 147, 90, 19, 6, 8
2019/6/5, 151, 131, 100, 14, 7, 6
2019/6/6, 135, 106, 115, 10, 7, 6
2019/6/7, 123, 99, 109, 14, 4, 7
2019/6/8, 126, 136, 135, 18, 9, 10
2019/6/9, 150, 130, 91, 14, 5, 7
2019/6/10, 124, 471, 46, 11, 3, 7
2019/6/11, 143, 187, 52, 9, 5, 5
2019/6/12, 113, 130, 64, 12, 3, 6
2019/6/13, 107, 103, 97, 6, 4, 3
2019/6/14, 97, 148, 84, 12, 8, 5
2019/6/15, 141, 104, 37, 3, 3, 3
2019/6/16, 88, 75, 43, 7, 4, 4
2019/6/17, 77, 52, 52, 9, 1, 4
2019/6/18, 64, 117, 125, 12, 4, 6
2019/6/19, 139, 81, 103, 12, 3, 4
2019/6/20, 89, 109, 82, 22, 4, 6
2019/6/21, 140, 97, 117, 22, 7, 7
2019/6/22, 138, 89, 60, 8, 3, 5
2019/6/23, 97, 56, 27, 7, 2, 5
2019/6/24, 62, 85, 99, 36, 1, 4
2019/6/25, 74, 90, 81, 16, 5, 6
2019/6/26, 134, 130, 81, 18, 5, 6
2019/6/27, 129, 143, 52, 15, 5, 4
2019/6/28, 108, 149, 43, 7, 3, 4
2019/6/29, 109, 174, 47, 12, 4, 5
2019/6/30, 128, 110, 108, 10, 5, 4
2019/1/1, 248, 249, 2, 17, 5, 18
2019/1/2, 307, 287, 29, 22, 5, 18
2019/1/3, 332, 229, 13, 26, 4, 17
2019/1/4, 278, 269, 19, 16, 4, 26
2019/1/5, 306, 148, 15, 16, 2, 17
2019/1/6, 233, 141, 17, 14, 4, 16
2019/1/7, 211, 125, 19, 13, 3, 13
2019/1/8, 202, 128, 20, 17, 3, 17
2019/1/9, 198, 119, 19, 15, 5, 12
2019/1/10, 189, 194, 12, 24, 7, 22
2019/1/11, 268, 188, 22, 20, 5, 19
2019/1/12, 287, 233, 23, 21, 3, 20
2019/1/13, 315, 102, 18, 14, 3, 11
2019/1/14, 175, 105, 15, 16, 5, 10
2019/1/15, 178, 182, 14, 21, 6, 16
2019/1/16, 257, 309, 23, 24, 6, 24
2019/1/17, 369, 170, 18, 20, 3, 15
2019/1/18, 239, 158, 14, 20, 5, 15
2019/1/19, 231, 202, 14, 20, 4, 26
2019/1/20, 258, 135, 7, 16, 3, 16
2019/1/21, 206, 52, 13, 14, 2, 10
2019/1/22, 131, 109, 8, 19, 2, 15
2019/1/23, 190, 113, 1, 16, 4, 16
2019/1/24, 182, 87, 1, 14, 3, 10
2019/1/25, 150, 97, 1, 11, 3, 10
2019/1/26, 161, 114, 1, 12, 4, 9
2019/1/27, 191, 114, 24, 15, 4, 10
2019/1/28, 191, 124, 41, 16, 7, 12
2019/1/29, 203, 155, 38, 19, 10, 13
2019/1/30, 236, 183, 27, 20, 4, 19
2019/1/31, 246, 145, 29, 17, 4, 14
2019/2/1, 224, 144, 22, 10, 2, 12
2019/2/2, 226, 120, 19, 8, 2, 11
2019/2/3, 185, 96, 31, 14, 2, 12
2019/2/4, 171, 159, 36, 24, 5, 20
2019/2/5, 229, 124, 24, 20, 3, 10
2019/2/6, 204, 67, 13, 12, 3, 5
2019/2/7, 151, 80, 30, 12, 3, 4
2019/2/8, 124, 89, 36, 13, 4, 3
2019/2/9, 150, 118, 34, 13, 5, 6
2019/2/10, 184, 131, 30, 18, 5, 10
2019/2/11, 195, 180, 29, 31, 7, 14
2019/2/12, 243, 156, 36, 19, 6, 14
2019/2/13, 231, 131, 18, 20, 4, 9
2019/2/14, 214, 100, 18, 15, 4, 6
2019/2/15, 181, 104, 17, 10, 3, 6
2019/2/16, 179, 93, 30, 11, 4, 6
2019/2/17, 163, 116, 18, 19, 5, 8
2019/2/18, 183, 106, 28, 19, 4, 10
2019/2/19, 175, 104, 5, 23, 4, 13
2019/2/20, 163, 90, 16, 16, 4, 9
2019/2/21, 140, 82, 19, 10, 3, 6
2019/2/22, 140, 74, 25, 12, 5, 3
2019/2/23, 127, 88, 26, 16, 8, 5
2019/2/24, 158, 97, 65, 19, 5, 9
2019/2/25, 165, 74, 86, 25, 6, 10
2019/2/26, 130, 62, 82, 20, 4, 26
2019/2/27, 116, 71, 92, 22, 2, 10
2019/2/28, 122, 86, 97, 17, 4, 14
2019/3/1, 145, 93, 98, 28, 5, 11
2019/3/2, 168, 61, 96, 17, 3, 58
2019/3/3, 136, 89, 76, 16, 5, 15
2019/3/4, 163, 71, 86, 13, 4, 11
2019/3/5, 135, 80, 32, 14, 4, 9
2019/3/6, 143, 78, 62, 13, 5, 9
2019/3/7, 133, 87, 59, 19, 4, 13
2019/3/8, 140, 89, 51, 16, 6, 12
2019/3/9, 130, 79, 77, 14, 5, 4
2019/3/10, 132, 109, 50, 18, 4, 13
2019/3/11, 144, 75, 44, 14, 4, 12
2019/3/12, 115, 107, 23, 26, 5, 10
2019/3/13, 146, 103, 30, 17, 5, 8
