date, pm25, pm10, o3, no2, so2, co
2020/8/27, 59, 62, 14, 12, 10, 6
2020/8/28, 96, 65, 11, 12, 8, 11
2020/8/29, 97, 43, 12, 7, 7, 5
2020/8/30, 76, 25, 13, 8, 5, 4
2020/8/31, 37, 35, 17, 9, 6, 5
2020/9/1, 48, 42, 42, 9, 7, 5
2020/9/2, 60, 58, 19, 9, 8, 7
2020/9/3, 94, 59, 14, 12, 7, 7
2020/9/4, 113, 60, 34, 13, 8, 7
2020/9/5, 111, 48, 30, 11, 6, 6
2020/9/6, 93, 69, 18, 13, 8, 8
2020/9/7, 139, 50, 25, 10, 5, 4
2020/9/8, 87, , , , , 
